CustomerID,Gender,SeniorCitizen,Partner,Dependents,Age,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-00190,Male,0,Yes,No,59,71,Yes,No phone service,DSL,Yes,No internet service,No,Month-to-month,No,Electronic check,4,119.89,8541.77,0
CUST-00191,Female,0,No,No,30,52,No,No,DSL,No,Yes,Yes,One year,Yes,Credit card,6,80.78,4157.67,0
CUST-00192,Male,0,No,Yes,53,33,Yes,No phone service,DSL,Yes,No,Yes,One year,Yes,Credit card,5,60.47,1976.27,0
CUST-00193,Female,0,Yes,Yes,73,40,Yes,No phone service,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,5,42.52,1728.59,0
CUST-00194,Male,0,Yes,Yes,30,39,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card,5,45.71,1885.39,0
CUST-00195,Female,0,No,Yes,29,1,Yes,No phone service,No,No,Yes,No internet service,Month-to-month,No,Credit card,5,67.95,98.22,0
CUST-00196,Male,0,Yes,Yes,54,11,Yes,No,DSL,No,No,No,Month-to-month,No,Mailed check,6,56.73,647.66,0
CUST-00197,Male,0,No,Yes,27,57,Yes,No phone service,DSL,No internet service,Yes,No,Two year,No,Electronic check,6,111.38,6375.2,0
CUST-00198,Male,0,Yes,No,73,50,No,No phone service,Fiber optic,Yes,Yes,No,One year,No,Credit card,1,56.83,2787.84,0
CUST-00199,Male,0,Yes,Yes,26,23,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,4,57.34,1324.6,0
CUST-00200,Female,0,Yes,No,69,31,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,2,58.35,1807.36,1
CUST-00201,Female,0,No,No,24,42,Yes,No phone service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,1,103.66,4369.8,0
CUST-00202,Female,0,Yes,No,19,7,Yes,No,Fiber optic,No internet service,No internet service,No,Two year,No,Bank transfer,2,85.08,601.39,1
CUST-00203,Female,0,No,No,71,16,Yes,Yes,DSL,No,Yes,No,One year,Yes,Mailed check,2,81.42,1321.7,1
CUST-00204,Female,0,Yes,No,73,60,Yes,Yes,DSL,No,Yes,Yes,One year,No,Mailed check,1,53.41,3189.03,0
CUST-00205,Male,0,No,No,40,2,Yes,No,Fiber optic,No,No internet service,No,One year,No,Mailed check,4,101.79,206.51,0
CUST-00206,Female,0,Yes,No,56,1,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Electronic check,1,23.84,0.0,0
CUST-00207,Female,0,No,No,57,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,3,107.08,5123.84,1
CUST-00208,Male,0,Yes,Yes,56,12,Yes,Yes,DSL,Yes,No internet service,Yes,One year,No,Electronic check,6,71.27,924.78,0
CUST-00209,Female,0,No,Yes,38,69,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Credit card,5,59.83,4144.21,0
CUST-00210,Female,0,No,No,40,37,Yes,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Credit card,6,69.72,2578.59,0
CUST-00211,Female,0,No,No,46,32,Yes,No,Fiber optic,Yes,No internet service,No,Two year,No,Credit card,6,86.74,2870.49,1
CUST-00212,Male,0,No,Yes,31,9,Yes,No,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer,6,21.28,123.48,0
CUST-00213,Male,1,No,No,43,19,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,Yes,Electronic check,6,107.16,1980.57,0
CUST-00214,Female,0,No,Yes,68,48,No,No,DSL,No,No,No internet service,Month-to-month,No,Mailed check,1,64.67,3189.8,0
CUST-00215,Male,0,Yes,No,22,3,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card,1,54.3,165.2,0
CUST-00216,Female,0,Yes,No,72,20,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Credit card,3,33.82,664.27,0
CUST-00217,Male,0,Yes,No,48,24,Yes,Yes,DSL,Yes,No,No,Two year,No,Electronic check,5,63.95,1474.84,0
CUST-00218,Male,0,No,No,42,54,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,2,69.63,3782.4,0
CUST-00219,Female,1,Yes,No,48,33,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,3,60.36,2019.1,1
CUST-00220,Male,0,No,Yes,67,24,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card,4,87.87,2054.16,0
CUST-00221,Female,0,No,No,37,36,Yes,No,DSL,No,No,No,Two year,No,Credit card,1,62.09,2228.23,0
CUST-00222,Male,0,Yes,No,61,38,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,1,116.14,4396.54,0
CUST-00223,Female,0,Yes,Yes,72,25,Yes,Yes,DSL,No,No,Yes,One year,No,Mailed check,3,79.93,2011.05,0
CUST-00224,Male,0,Yes,No,34,18,No,Yes,Fiber optic,No,No,No internet service,One year,No,Credit card,1,100.75,1757.54,0
CUST-00225,Female,0,No,Yes,62,66,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,One year,Yes,Mailed check,5,30.94,2104.64,0
CUST-00226,Female,0,Yes,Yes,19,54,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No,Credit card,5,59.73,3271.21,0
CUST-00227,Female,0,No,Yes,42,35,Yes,No,DSL,No internet service,No,Yes,Month-to-month,No,Credit card,6,53.68,1860.64,0
CUST-00228,Female,0,No,No,30,61,Yes,No,No,Yes,Yes,No internet service,One year,No,Mailed check,3,76.95,4683.13,0
CUST-00229,Male,0,No,Yes,56,41,Yes,No,DSL,No,Yes,No internet service,One year,Yes,Mailed check,3,106.11,4343.69,0
CUST-00230,Female,0,Yes,No,45,33,Yes,No,Fiber optic,Yes,No internet service,No,Two year,No,Bank transfer,6,27.83,879.47,0
CUST-00231,Male,0,Yes,No,59,68,Yes,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,3,27.26,1831.51,0
CUST-00232,Male,0,Yes,No,72,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,Two year,No,Credit card,4,105.03,3452.48,0
CUST-00233,Female,0,Yes,Yes,23,14,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card,1,41.29,658.7,1
CUST-00234,Female,0,No,Yes,20,21,Yes,Yes,Fiber optic,Yes,No,No internet service,Two year,Yes,Electronic check,2,86.88,1871.81,0
CUST-00235,Female,0,No,No,52,48,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,2,74.29,3612.65,0
CUST-00236,Female,0,No,No,35,20,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,2,103.29,2084.3,0
CUST-00237,Male,0,No,Yes,28,8,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,No,Credit card,3,32.51,204.21,0
CUST-00238,Female,0,Yes,No,71,7,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Two year,Yes,Credit card,4,32.98,228.79,0
CUST-00239,Female,0,Yes,Yes,37,67,Yes,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Credit card,4,75.68,5119.08,0
CUST-00240,Female,0,No,No,22,17,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,2,114.64,1885.97,1
CUST-00241,Female,0,Yes,Yes,36,33,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,2,61.5,2061.33,0
CUST-00242,Male,0,No,Yes,39,48,Yes,Yes,DSL,No internet service,No internet service,No internet service,Two year,No,Bank transfer,4,52.69,2645.25,0
CUST-00243,Male,0,No,Yes,36,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,One year,Yes,Electronic check,6,80.67,4812.62,0
CUST-00244,Male,0,Yes,Yes,64,22,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Two year,No,Electronic check,3,113.04,2557.58,0
CUST-00245,Female,0,No,No,33,30,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card,3,103.69,3121.62,0
CUST-00246,Male,1,Yes,Yes,41,38,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer,2,119.55,4591.3,0
CUST-00247,Female,0,Yes,No,58,51,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,5,22.26,1099.37,0
CUST-00248,Male,0,No,Yes,21,54,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,3,31.29,1729.45,0
CUST-00249,Female,0,Yes,Yes,32,8,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Credit card,5,80.95,680.32,1
CUST-00250,Male,0,Yes,No,42,27,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Credit card,1,102.06,2770.12,0
CUST-00251,Female,0,No,Yes,61,27,No,No phone service,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,3,48.52,1375.84,1
CUST-00252,Female,0,Yes,No,72,21,Yes,No phone service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,5,43.92,895.38,0
CUST-00253,Male,0,Yes,No,52,30,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Two year,Yes,Mailed check,1,98.7,2951.65,0
CUST-00254,Female,0,Yes,Yes,72,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Mailed check,1,25.64,722.69,0
CUST-00255,Male,0,Yes,No,31,64,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,2,56.94,3592.68,0
CUST-00256,Male,0,Yes,No,66,69,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,Mailed check,5,70.58,4881.37,0
CUST-00257,Male,0,Yes,Yes,36,61,Yes,No,DSL,No,Yes,No internet service,One year,No,Bank transfer,2,76.03,4551.88,0
CUST-00258,Female,0,No,No,55,48,No,Yes,No,No,No,No internet service,One year,Yes,Credit card,6,92.86,4509.63,0
CUST-00259,Male,0,Yes,No,53,19,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,One year,Yes,Bank transfer,1,55.48,1056.45,1
CUST-00260,Female,0,No,Yes,24,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,No,Credit card,3,81.27,299.04,0
CUST-00261,Female,0,No,No,47,35,Yes,Yes,Fiber optic,No,No,No internet service,Two year,Yes,Credit card,3,78.54,2707.18,0
CUST-00262,Male,0,No,Yes,36,64,Yes,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer,3,74.76,4772.91,0
CUST-00263,Male,0,No,No,66,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Two year,No,Credit card,5,84.05,4152.86,0
CUST-00264,Female,0,No,Yes,42,17,Yes,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Credit card,4,45.94,808.37,1
CUST-00265,Female,0,No,No,33,44,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,6,28.46,1216.96,1
CUST-00266,Male,0,Yes,No,64,30,Yes,No,DSL,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,6,31.93,915.6,0
CUST-00267,Female,0,Yes,Yes,71,46,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,2,42.46,1986.0,0
CUST-00268,Female,0,No,No,57,6,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Two year,No,Mailed check,4,70.02,384.0,0
CUST-00269,Female,0,No,Yes,68,37,No,No phone service,DSL,No internet service,No internet service,No,Month-to-month,Yes,Credit card,4,104.04,3852.48,0
CUST-00270,Male,0,No,No,25,24,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,1,90.13,2169.31,0
CUST-00271,Male,0,Yes,Yes,35,46,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,2,98.9,4565.0,0
CUST-00272,Male,1,Yes,Yes,45,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,1,55.1,2963.21,0
CUST-00273,Female,0,No,No,33,60,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,4,60.47,3565.05,0
CUST-00274,Male,0,No,Yes,69,63,Yes,No,DSL,Yes,Yes,No internet service,Two year,Yes,Credit card,6,59.37,3644.75,0
CUST-00275,Male,0,No,Yes,36,32,Yes,Yes,No,No,No,No,Two year,No,Mailed check,1,39.19,1225.71,0
CUST-00276,Female,1,No,No,59,33,Yes,No phone service,No,Yes,Yes,Yes,One year,Yes,Credit card,1,26.12,952.04,0
CUST-00277,Male,0,No,No,34,67,Yes,Yes,DSL,No internet service,No,Yes,One year,Yes,Bank transfer,5,79.09,5400.14,0
CUST-00278,Male,0,No,Yes,62,18,Yes,No phone service,DSL,Yes,No,No,Two year,No,Bank transfer,2,118.92,2232.12,0
CUST-00279,Male,0,Yes,Yes,30,25,Yes,No phone service,DSL,No internet service,No internet service,No internet service,One year,No,Electronic check,2,36.68,907.35,0
CUST-00280,Female,0,Yes,Yes,24,54,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,4,24.67,1243.07,0
CUST-00281,Female,0,Yes,No,44,58,No,No phone service,No,No,Yes,No internet service,Two year,Yes,Bank transfer,3,97.95,5563.95,0
CUST-00282,Male,1,No,Yes,27,67,Yes,No phone service,DSL,No,Yes,Yes,One year,No,Mailed check,1,45.26,3001.72,0
CUST-00283,Female,0,Yes,Yes,51,46,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Two year,Yes,Bank transfer,2,102.96,4726.26,0
CUST-00284,Male,1,Yes,Yes,53,24,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Credit card,3,90.39,2234.39,1
CUST-00285,Male,0,No,No,42,32,Yes,No,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Credit card,2,114.57,3709.63,0
CUST-00286,Male,1,No,Yes,23,47,Yes,No phone service,No,No,No,No,Month-to-month,No,Electronic check,6,60.89,2873.2,0
CUST-00287,Male,0,No,Yes,41,23,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,4,86.2,1938.11,0
CUST-00288,Female,0,No,No,35,66,No,No,No,No internet service,No,No,One year,Yes,Electronic check,6,66.49,4340.3,0
CUST-00289,Male,0,No,Yes,40,27,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,1,83.06,2255.33,0
CUST-00290,Female,0,Yes,No,23,2,Yes,No phone service,No,No internet service,No,No,Two year,No,Bank transfer,5,64.96,164.77,0
CUST-00291,Female,0,Yes,Yes,46,17,Yes,No,DSL,No,No internet service,Yes,Month-to-month,No,Bank transfer,4,38.86,680.21,0
CUST-00292,Male,0,No,No,42,33,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card,4,70.79,2284.34,0
CUST-00293,Male,0,No,No,72,9,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,4,72.86,688.27,0
CUST-00294,Male,0,Yes,Yes,34,43,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,One year,No,Credit card,3,101.06,4366.88,0
CUST-00295,Male,0,Yes,Yes,63,48,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,4,93.55,4436.87,1
CUST-00296,Female,0,Yes,No,41,39,Yes,No,DSL,No,No internet service,No,Month-to-month,No,Mailed check,5,86.38,3329.6,0
CUST-00297,Female,0,No,No,28,42,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,6,31.34,1350.7,0
CUST-00298,Female,0,No,Yes,43,26,Yes,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,1,92.06,2381.83,0
CUST-00299,Female,0,No,Yes,68,50,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Bank transfer,2,70.03,3580.96,1
CUST-00300,Male,0,No,No,51,25,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,One year,Yes,Bank transfer,3,109.41,2760.31,0
CUST-00301,Male,0,Yes,Yes,45,24,Yes,No phone service,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,4,111.99,2663.43,0
CUST-00302,Female,0,Yes,Yes,20,13,Yes,No phone service,DSL,No,No,Yes,Month-to-month,No,Electronic check,2,25.52,331.25,0
CUST-00303,Female,0,No,Yes,28,60,Yes,No phone service,Fiber optic,No internet service,Yes,No,Month-to-month,No,Mailed check,6,102.06,6126.77,0
CUST-00304,Female,0,Yes,Yes,55,7,Yes,No phone service,No,No,No,Yes,Month-to-month,No,Credit card,4,23.77,129.97,0
CUST-00305,Male,0,No,No,31,57,No,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,1,56.72,3187.41,0
CUST-00306,Male,0,Yes,Yes,68,36,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,5,74.23,2707.35,1
CUST-00307,Female,0,No,Yes,43,45,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,No,Credit card,5,34.81,1608.71,0
CUST-00308,Male,0,No,No,65,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,No,Electronic check,6,94.63,1922.79,0
CUST-00309,Female,1,Yes,No,38,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,3,20.84,1430.37,0
CUST-00310,Female,0,Yes,Yes,71,8,Yes,No,Fiber optic,No internet service,No,No internet service,Two year,Yes,Mailed check,2,36.86,267.79,0
CUST-00311,Male,0,Yes,Yes,73,16,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,2,78.08,1332.99,1
CUST-00312,Male,0,Yes,No,56,14,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card,5,91.44,1235.11,0
CUST-00313,Female,0,Yes,Yes,47,15,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,1,111.66,1624.27,1
CUST-00314,Male,0,No,No,25,66,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer,3,90.55,5888.3,0
CUST-00315,Male,0,No,Yes,68,32,Yes,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Electronic check,4,87.18,2767.47,0
CUST-00316,Male,0,No,Yes,37,63,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,6,59.43,3718.9,0
CUST-00317,Male,0,Yes,Yes,65,51,Yes,No phone service,DSL,No internet service,Yes,Yes,Two year,No,Electronic check,3,20.13,1052.93,0
CUST-00318,Male,0,No,Yes,49,25,No,No,No,Yes,Yes,No,One year,No,Electronic check,5,32.02,812.69,0
CUST-00319,Male,0,Yes,Yes,39,58,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Electronic check,6,73.46,4201.03,1
CUST-00320,Female,0,Yes,Yes,24,63,No,No phone service,DSL,No internet service,No internet service,No,One year,Yes,Credit card,4,87.51,5493.49,0
CUST-00321,Female,0,Yes,No,26,62,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Two year,No,Mailed check,3,61.74,3809.31,0
CUST-00322,Female,0,No,Yes,62,22,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Bank transfer,1,93.07,1958.74,1
CUST-00323,Female,0,No,Yes,18,58,Yes,No phone service,No,Yes,Yes,Yes,Month-to-month,No,Credit card,2,72.19,4137.97,0
CUST-00324,Male,0,Yes,Yes,46,58,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,4,27.42,1551.82,0
CUST-00325,Female,0,No,Yes,25,49,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Credit card,3,39.2,1992.48,0
CUST-00326,Male,0,No,No,73,52,No,No phone service,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1,104.0,5417.57,0
CUST-00327,Female,0,Yes,No,71,42,No,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,3,92.49,3917.69,0
CUST-00328,Female,0,Yes,Yes,21,70,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,No,Mailed check,4,109.48,7588.67,0
CUST-00329,Male,0,No,Yes,52,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,One year,No,Bank transfer,1,31.76,536.11,1
CUST-00330,Male,0,No,No,20,54,Yes,No,Fiber optic,Yes,No internet service,No,One year,Yes,Credit card,6,119.02,6492.14,0
CUST-00331,Female,0,Yes,Yes,71,60,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,2,40.94,2356.48,0
CUST-00332,Male,0,No,Yes,62,8,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,1,21.18,134.17,0
CUST-00333,Male,0,No,No,57,53,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,3,119.74,6371.01,0
CUST-00334,Male,0,No,No,24,60,Yes,No phone service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,3,48.11,2918.82,0
CUST-00335,Male,1,Yes,Yes,44,5,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Bank transfer,3,86.8,400.08,0
CUST-00336,Female,0,Yes,Yes,18,68,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,6,37.67,2546.29,0
CUST-00337,Male,0,Yes,No,44,6,Yes,No,DSL,Yes,No,No internet service,Month-to-month,Yes,Mailed check,3,78.02,438.25,0
CUST-00338,Female,0,No,No,33,47,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,3,110.4,5194.32,1
CUST-00339,Female,0,Yes,Yes,55,55,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Mailed check,6,52.02,2920.96,0
CUST-00340,Female,0,Yes,Yes,24,40,Yes,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Electronic check,5,87.03,3442.65,0
CUST-00341,Female,0,No,No,61,52,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,1,38.79,2067.12,1
CUST-00342,Female,0,No,Yes,40,16,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,1,82.48,1280.6,1
CUST-00343,Female,1,No,No,58,13,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,1,53.65,655.07,1
CUST-00344,Female,0,No,No,28,30,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer,1,41.12,1274.53,0
CUST-00345,Male,0,Yes,No,59,19,Yes,No phone service,DSL,Yes,No internet service,Yes,Two year,Yes,Bank transfer,4,51.32,1021.18,0
CUST-00346,Female,1,Yes,Yes,70,17,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Electronic check,3,37.88,686.53,0
CUST-00347,Male,0,No,No,50,63,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,5,110.19,6876.18,0
CUST-00348,Male,0,Yes,No,67,19,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,6,59.72,1111.38,0
CUST-00349,Female,1,Yes,Yes,53,58,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer,4,44.53,2623.89,0
CUST-00350,Female,0,No,No,54,55,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,No,Credit card,1,64.84,3568.28,0
CUST-00351,Female,0,No,No,58,62,Yes,No phone service,DSL,No,No internet service,Yes,Month-to-month,Yes,Credit card,6,52.05,3173.42,0
CUST-00352,Male,0,No,Yes,34,23,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer,1,94.44,2195.04,0
CUST-00353,Male,0,Yes,No,52,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,6,117.12,1018.34,1
CUST-00354,Male,0,Yes,Yes,65,12,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,5,63.8,855.33,0
CUST-00355,Female,0,Yes,Yes,22,1,Yes,No phone service,Fiber optic,No,No internet service,Yes,One year,Yes,Bank transfer,1,106.1,183.34,0
CUST-00356,Male,0,Yes,No,65,58,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,1,76.59,4472.42,0
CUST-00357,Female,0,Yes,No,49,1,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,1,35.72,103.77,1
